fbpp,uniprot_id
FBpp0074446,Q9VWJ9
FBpp0077359,Q9VQJ8
FBpp0077335,Q9VQK8
FBpp0074447,Q9VWJ7
FBpp0085478,A1Z6M8
FBpp0083255,Q9VDR6
FBpp0080826,P25722
FBpp0082333,Q9VFN9
FBpp0304758,M9PI14
FBpp0074486,Q9VWH7
FBpp0086530,Q7JYW9
FBpp0084382,Q9NFT9
FBpp0081609,Q9VH77
FBpp0074509,Q9VWF8
FBpp0074511,Q9VWF3
FBpp0081244,Q9VHZ5
FBpp0081246,Q8INR5
FBpp0085678,Q9N6D7
FBpp0304375,B5RJQ0;Q95028
FBpp0298351,P15372;M9NES0
FBpp0079817,Q8MQS4
FBpp0074558,Q24253
FBpp0074523,Q24564;X2JFU0
FBpp0074530,Q9VWF0
FBpp0074544,Q8IQW7
FBpp0293824,M9NE21
FBpp0290349,A1Z8T9
FBpp0080089,Q9V428
FBpp0074571,Q24049;C9QPI0
FBpp0074587,Q9VW77
FBpp0087961,Q9V333
FBpp0080799,Q9VIT3
FBpp0086041,Q9V877;A0A0B4LGW1
FBpp0305521,P46461;M9PH10
FBpp0082345,Q8ING5
FBpp0081673,Q9VH25
FBpp0099733,Q8SXX2
FBpp0082879,Q9VEK4
FBpp0077597,Q9VQ14
FBpp0080129,Q10714;X2J8C3
FBpp0079309,Q9VLK3
FBpp0082880,Q9VEK3
FBpp0080131,Q9VJV2
FBpp0087745,A1Z7M8
FBpp0077596,Q9VQ13
FBpp0304235,M9PEV1
FBpp0079664,Q9VL07
FBpp0074615,Q9VWB0
FBpp0074633,Q9VW84
FBpp0074634,Q9VW82
FBpp0074638,Q9VW78
FBpp0075915,Q9VTH3
FBpp0076857,Q9VRL4
FBpp0074649,Q9VW41
FBpp0288805,B7Z0P8
FBpp0075006,Q9VVF4
FBpp0084849,Q9VAG9
FBpp0303326,Q9VAK0
FBpp0083740,Q9XZ16
FBpp0082320,Q08473
FBpp0078693,Q9VMY0
FBpp0081525,Q9VHE3
FBpp0074665,Q9VW59
FBpp0074668,Q9VW64
FBpp0077562,Q9VQ46
FBpp0074679,P35554;M9PD14
FBpp0074684,Q9VW58
FBpp0086383,Q7K5N4
FBpp0076621,Q9VS19
FBpp0084351,Q7KRZ3
FBpp0074993,Q9VVG4;V5P0Q7
FBpp0083932,Q9XTM1;S5MHR4
FBpp0083436,Q9VDE6
FBpp0079947,Q9VK95
FBpp0085888,Q9V8K2
FBpp0087707,A1Z7Q5
FBpp0078326,Q9VNH6;U3PXA7
FBpp0113119,A4UZL3
FBpp0080934,Q0E8P0
FBpp0078706,Q9VMS4
FBpp0079865,Q9VKE2
FBpp0297287,P45447;M9NDE9
FBpp0084796,Q9VAK7
FBpp0076495,Q8SZT1
FBpp0081723,Q9VGZ5
FBpp0112131,A8JQX3
FBpp0074705,Q9VW08
FBpp0074740,Q9VW12;X2JGV8
FBpp0078649,C0HL66;C0HL67
FBpp0290784,Q9W5X2
FBpp0084784,P25992;H8F4N7
FBpp0082521,P53997
FBpp0087402,A1Z898
FBpp0078318,Q0KIB3
FBpp0074721,Q9VW34
FBpp0077054,Q9VR69
FBpp0078268,Q9VNL0
FBpp0077026,Q9VR79
FBpp0099909,O76896
FBpp0074733,Q9VW24
FBpp0074737,O02372;A0A1B2AJ65
FBpp0085444,Q4V6Y6
FBpp0306056,Q9VDD3;A0A0B4KGL9
FBpp0078304,Q23970
FBpp0076026,Q9VT92
FBpp0087974,Q0E9G3
FBpp0303820,Q9W0M5
FBpp0288749,Q8SXI2
FBpp0087536,A1Z813
FBpp0083604,Q9VD29
FBpp0302999,Q9VQ94
FBpp0074759,Q8MSW4
FBpp0074766,O16102;M9W9W1
FBpp0075142,Q9VV47
FBpp0083984,Q9VCA1
FBpp0079118,Q9VLX0
FBpp0077450,Q9VQC4;M9PB12
FBpp0083302,Q9VDM7
FBpp0075184,Q9VV42
FBpp0082814,Q9VEP8
FBpp0086837,Q7K4A8
FBpp0074785,P91664;M9NDC9
FBpp0291035,Q9W4Q7
FBpp0074786,Q9VVX5
FBpp0079119,Q8T0S3
FBpp0080999,Q9VIF2
FBpp0080897,Q9Y168
FBpp0077872,Q9VPD3
FBpp0297826,Q9VIE9
FBpp0080790,Q9VIU4
FBpp0074800,Q9VVW8
FBpp0074801,Q9VVW7
FBpp0087519,Q7JXF7
FBpp0100040,Q6IGA4
FBpp0074806,Q9VVV9
FBpp0074807,Q9VVV8
FBpp0087625,A1Z7W1
FBpp0074813,Q9VVV4
FBpp0076519,Q9VS97
FBpp0074824,Q7JWP6
FBpp0083943,Q95RV2
FBpp0075692,Q9VTZ2
FBpp0081114,U3PT72
FBpp0074829,Q9VVT5;M9PI95
FBpp0289374,Q9VTM0
FBpp0075998,Q9VTC2;M9PET7
FBpp0075932,Q9VTE0;A0A1B2AKW7
FBpp0110178,A0A0B4LHG2;Q0KI28
FBpp0086017,A1ZAX8
FBpp0081373,Q9VHN9;U3PV63
FBpp0290948,A1Z9S1
FBpp0074834,Q9VVU4
FBpp0084501,Q9VB74
FBpp0079616,Q9VKV5
FBpp0297182,Q9VT40
FBpp0074853,P33244
FBpp0081139,P02835
FBpp0074855,Q9VVS5
FBpp0083918,Q8I0P1
FBpp0074885,Q9VVP8
FBpp0074896,Q24570;A0A1B2AIX9
FBpp0074886,Q24475
FBpp0074899,Q24106;M9PFL5
FBpp0305088,M9PI93
FBpp0083588,Q9VD58
FBpp0301600,Q24214;A0A0B4K833
FBpp0290386,Q9VK58
FBpp0074920,Q7JZI2
FBpp0074927,Q9VVL5
FBpp0074928,Q8SXC0
FBpp0076591,Q9VS51
FBpp0074940,Q8IQR7
FBpp0082908,Q9VEH5
FBpp0086568,E1JH67
FBpp0301076,P36193;A0A0B4K7Q5
FBpp0074972,Q9VVJ5
FBpp0080445,P04657;M9PD22
FBpp0289812,Q9VCL2
FBpp0074991,Q8IQQ4
FBpp0305956,Q9VAH7
FBpp0074992,Q86BI8
FBpp0075003,Q9VVF7
FBpp0079821,Q9VKK5
FBpp0075012,Q8T4G5
FBpp0078358,Q9VNF5
FBpp0305600,Q94535;M9PBM1
FBpp0076804,Q9VRP3
FBpp0075071,Q9VV77
FBpp0075144,Q9VV52
FBpp0075080,Q9VV98
FBpp0083206,Q9VDT9
FBpp0075081,P23654;M9MS15
FBpp0081135,Q7KSX2
FBpp0075085,Q9VVA1
FBpp0077715,Q95RJ9;H1UUI8
FBpp0086645,Q27934
FBpp0085186,A0A0B4JDG1;P42282
FBpp0081397,Q9VHM2
FBpp0086329,A1ZAC7
FBpp0075097,P08255;B5RJL1
FBpp0075516,Q9VUC3
FBpp0075107,Q70PY2
FBpp0082840,Q9VEN3
FBpp0304464,Q9NBK5;M9PG43
FBpp0083057,Q7KSD3
FBpp0075118,Q9V420
FBpp0305731,A0A0B4KFT5
FBpp0083036,Q9VEC2
FBpp0075120,Q9VV83
FBpp0303949,M9PFR8
FBpp0081256,P23023;A0A0B4KFS4
FBpp0290499,E1JIP5
FBpp0075128,Q9VV28;A0A1B2AL58
FBpp0079123,Q26416;A0A1B2AKN2
FBpp0289851,E1JIY8
FBpp0076883,Q9VRJ6
FBpp0085562,Q8SYJ9
FBpp0075156,Q9VV72
FBpp0086706,Q7K3P0
FBpp0083969,Q9VCD0
FBpp0084662,Q9VAV2
FBpp0079310,Q7KTI0
FBpp0075193,Q9VUX3
FBpp0075208,Q9VUY8
FBpp0083523,Q9VD87
FBpp0083525,Q8MRN5
FBpp0110455,Q7PLV6
FBpp0075224,Q9VV22
FBpp0086046,Q0E938
FBpp0082592,Q9VFB7
FBpp0077934,Q9VPB6
FBpp0306028,Q9VW22
FBpp0079574,Q95TN1
FBpp0079332,Q9VLI9
FBpp0086599,Q7K2Q8
FBpp0080933,Q9VIL0;U3PV94
FBpp0086845,A1Z992
FBpp0080153,Q9V3D1
FBpp0082496,Q9VFC8;D5SHR2
FBpp0083245,Q7KSB5
FBpp0075252,Q9VUY0;M9PFT8
FBpp0075265,Q9VUV7
FBpp0083419,Q9VDD8
FBpp0088368,O97477
FBpp0075275,Q9VUX2
FBpp0075283,P16912
FBpp0075290,Q9VUU9
FBpp0306193,Q9W0U4
FBpp0075301,Q7KUM9
FBpp0080294,Q9V3Z7
FBpp0075308,P08761;B5X0L2
FBpp0081772,Q8INK9
FBpp0075324,Q27364
FBpp0075337,Q9VUS9
FBpp0085430,Q7JZ62
FBpp0289855,E1JIN4
FBpp0306060,A0A0C4DHH2
FBpp0077299,Q8MS99
FBpp0305802,M9PFJ1
FBpp0075374,O16528
FBpp0081481,P29503
FBpp0089009,Q7KTW9
FBpp0077698,Q9VPU4
FBpp0075398,Q9VUM3
FBpp0080968,Q9VIH3
FBpp0085698,O44342;A0A0B4LGZ1
FBpp0075410,Q9VUK7
FBpp0304747,Q0E8N2
FBpp0075919,Q9VTG7;M9NE76
FBpp0291409,E1JHC8
FBpp0085791,Q8MRE7
FBpp0099952,Q9Y169
FBpp0075434,Q9VUG3
FBpp0075435,Q9VUG4
FBpp0084287,Q8SYK4
FBpp0083145,Q9VE00
FBpp0085987,Q7JW48
FBpp0075479,Q7K2I4
FBpp0075482,Q9VUD8
FBpp0302809,M9PF81
FBpp0079226,Q9VLN8
FBpp0080765,Q9V422;M9PG69
FBpp0075488,Q24533;M9PFL2
FBpp0079973,Q9VK71;X2J9L4
FBpp0075491,Q04691
FBpp0079838,Q9VKF7
FBpp0078079,Q8MR63
FBpp0076771,Q9VRU1
FBpp0083127,Q9V3F8
FBpp0290240,Q8MSM7
FBpp0082895,Q9VEJ3
FBpp0075520,Q09147
FBpp0075522,Q9VUC4
FBpp0075534,Q9VUA0
FBpp0080383,Q9VJL9
FBpp0075535,Q9U4U5
FBpp0080642,Q9VJ68
FBpp0075553,Q9VU85
FBpp0086941,Q7KLE5
FBpp0075576,Q9VU59
FBpp0075588,Q9VU74
FBpp0292797,Q9W1Y9
FBpp0075610,Q9VU37
FBpp0086207,Q7K172
FBpp0076791,Q9U1H8
FBpp0292041,Q9V3T8
FBpp0075628,Q9VU41
FBpp0082402,Q8INF7
FBpp0077037,Q9VR52
FBpp0085901,A1ZB91
FBpp0075750,Q8IQG9
FBpp0292148,Q9VG61
FBpp0087189,Q7JWH5
FBpp0075655,Q8IQI1
FBpp0083189,Q9VDY0
FBpp0075663,Q8IQH8
FBpp0076457,Q7KUA4
FBpp0305853,L0MQ08
FBpp0300947,A0A0B4K7I2
FBpp0086010,A1ZAW5
FBpp0075687,P54191
FBpp0076995,P54192;E2DCD9
FBpp0297995,Q9VR94
FBpp0078704,Q9VMS5
FBpp0289215,B7Z0L8
FBpp0075693,Q9VTZ6
FBpp0078510,Q7JZB4;E2QCZ9
FBpp0086475,Q8SXU3
FBpp0075699,Q9VTZ4
FBpp0290783,E1JJR9
FBpp0297241,A0A0B4K7R2
FBpp0078898,Q9Y0Z0
FBpp0078417,Q9NIV1
FBpp0084659,Q9VAV6
FBpp0288398,B7Z0Z0
FBpp0075704,Q9VTY5
FBpp0086024,A1ZAY8
FBpp0079409,Q9VLC0
FBpp0077151,Q9VQY8
FBpp0085829,Q8MSY4
FBpp0304160,A8JNX0
FBpp0075717,Q9VTX2
FBpp0075718,Q9VTX1
FBpp0075721,Q9VTW7
FBpp0082386,Q26377
FBpp0075729,Q9VTU3;M9PC96
FBpp0075732,Q8SXB3
FBpp0075736,P18167
FBpp0085778,A1ZBG9
FBpp0075739,Q9VTW2
FBpp0075748,Q9VTV4
FBpp0291628,Q0E8E7
FBpp0288501,Q8IP11
FBpp0075752,Q9VTU7
FBpp0075759,Q95RE4
FBpp0291491,P28750;E1JGN9
FBpp0089038,Q9V4D9
FBpp0288761,Q9VMA3;X2J9P9
FBpp0075762,P46867;M9PF68
FBpp0077218,Q9VQS5
FBpp0076861,Q9VRK9
FBpp0075763,Q9VTP1
FBpp0075928,Q8IQF3
FBpp0075769,Q9VTQ3
FBpp0079066,Q9VM21
FBpp0075793,Q9VTS3
FBpp0075794,Q8MR62
FBpp0075798,Q9VTR3
FBpp0079405,Q9VLC8
FBpp0083516,Q27368;A0A0B4LHG1
FBpp0077855,Q9VPE8
FBpp0079776,Q9VKP5
FBpp0075857,Q9VTM4
FBpp0075861,Q9VTM2
FBpp0082468,Q9VFE9
FBpp0083672,Q9VCY2
FBpp0081829,Q9VGQ9
FBpp0080879,Q9VIP8
FBpp0075895,Q8SX06
FBpp0111661,Q4V6L7
FBpp0075899,Q9VTH4
FBpp0302548,Q9VHF4
FBpp0075901,Q8MS56
FBpp0082740,Q9VEV2
FBpp0083187,Q9VDX9
FBpp0075906,Q8T4I0
FBpp0075908,Q9VTI3
FBpp0075912,Q9VTH7
FBpp0306233,P23488;M9PIK6
FBpp0075916,Q9VTH1
FBpp0075917,Q9VTH0
FBpp0078732,Q8IPK4
FBpp0305083,Q9VVN9
FBpp0079837,Q9VKF8
FBpp0076576,Q9VS70
FBpp0080523,Q9VJE7
FBpp0075933,Q9VTE2
FBpp0075937,Q9VTE6
FBpp0111322,Q6IGX8
FBpp0290259,Q7KVF6
FBpp0075938,Q9VTE9;M9PEU5
FBpp0079041,Q9VM33
FBpp0088054,Q7K3V6
FBpp0305446,Q9VWV9;M9PF43
FBpp0080670,Q9VJ58
FBpp0304189,Q9VRJ9;B6IDQ5
FBpp0086398,Q7JUP3
FBpp0302957,Q9VK63
FBpp0077645,Q9VPY2
FBpp0084267,Q9VBP9
FBpp0075984,Q8T0B1;A0A1B2AJJ7
FBpp0076921,Q9VRG7
FBpp0289559,Q9VFI9;A0A0B4LH87
FBpp0078083,Q9VNZ9
FBpp0079352,Q9VLJ0;A0A1B2AJR5
FBpp0075997,Q7KUE4
FBpp0075999,Q9VTC4;A0A1B2AL76
FBpp0086590,Q7K1Y4
FBpp0078425,Q95U54
FBpp0110523,Q8SYS7
FBpp0076003,Q9VTC1
FBpp0076712,P82982;E5AJF4
FBpp0087262,P81922
FBpp0077384,Q9VQE6
FBpp0076037,Q9VT83
FBpp0305929,Q9W4R3
FBpp0083431,Q9VDD5
FBpp0079677,Q9XTN2;M9PCQ8
FBpp0113052,Q8IRY7
FBpp0084827,Q9VAI4
FBpp0089006,Q95SX8
FBpp0076083,Q9VT74
FBpp0303971,Q9VT73
FBpp0083348,P91634
FBpp0293461,A0A6M3Q9L5
FBpp0076092,Q7KUD4
FBpp0305749,Q9VUV6
FBpp0292509,Q9W3I8
FBpp0112217,Q8IML0
FBpp0086975,Q9V6G5
FBpp0076097,P48423
FBpp0081788,Q9VGX6
FBpp0078212,Q9VNP3
FBpp0076113,Q9VT21
FBpp0076116,Q9VT23
FBpp0076132,Q9VT41
FBpp0082733,Q9VEY5
FBpp0099933,A1ZAA9
FBpp0076142,Q9NCC3
FBpp0076145,Q9VT33
FBpp0291761,Q9VA53
FBpp0085333,Q6NMY2
FBpp0076164,Q95T64
FBpp0113069,B7Z0C3
FBpp0076167,Q8SXQ7
FBpp0086284,A1ZAD7
FBpp0080547,Q9VJC7
FBpp0076182,P02518;X2JC82
FBpp0301282,P02516;M9NE68
FBpp0076224,P02517;X2JGG6
FBpp0084759,Q9VAN0
FBpp0111751,P18475
FBpp0084728,P13678
FBpp0076189,Q9VSZ1
FBpp0290161,B7Z0Q8
FBpp0076201,Q9VSZ6
FBpp0077636,Q9VPY8
FBpp0076203,Q9VSZ3
FBpp0100010,P02515
FBpp0076225,P22979
FBpp0076227,Q9VSW5
FBpp0076230,Q9VSV3
FBpp0084296,Q9VBM6
FBpp0076467,Q9VSC1
FBpp0080989,Q9VIK0
FBpp0080099,Q06521;A0A1B2AKN4
FBpp0076303,Q9VSP8
FBpp0076311,Q8T0R3
FBpp0076324,Q8T481
FBpp0088029,Q7JWD3
FBpp0112104,Q9VN19;A0A0B4LGQ8
FBpp0289608,D1YSG8
FBpp0082600,O01668
FBpp0110413,P32865;E1JGX2
FBpp0079875,P91657;X2J5R5
FBpp0083112,Q8T390;B5RIU6
FBpp0076350,Q9VSL7;M9PES6
FBpp0076352,Q9V3A8
FBpp0083397,Q9VDI5
FBpp0110252,Q0KI91
FBpp0076360,Q9VSM5
FBpp0290325,E1JIL1
FBpp0076372,Q9VSM8
FBpp0085460,Q9V9A7;H0RNI1
FBpp0076378,Q9VSL5
FBpp0076380,Q9VSK8
FBpp0076386,Q9VSJ6
FBpp0076406,Q9VSD3
FBpp0086966,Q7K579
FBpp0076413,Q9VSE8
FBpp0087735,A1Z7K9
FBpp0086691,O18373
FBpp0076433,Q9VSH4
FBpp0076437,Q9VSH0
FBpp0076451,O61613
FBpp0082065,Q7KSM5
FBpp0113115,Q8T4F7
FBpp0081894,Q9VGL0
FBpp0088069,Q7K3Z3
FBpp0289272,Q9W175
FBpp0085836,Q7K0S5
FBpp0076481,Q9Y114
FBpp0076483,Q9GQF1
FBpp0086140,Q7K533
FBpp0076533,Q95SS8
FBpp0076535,Q9VS91
FBpp0079623,Q9VKU7;T1W1Y2
FBpp0083793,Q9VCQ3
FBpp0076546,Q9U9Q2
FBpp0293529,Q9VSB2
FBpp0083249,Q9VDQ4
FBpp0076550,Q9VS48
FBpp0077626,Q9VPX8
FBpp0077106,Q9VR31
FBpp0082737,Q9VEV7
FBpp0303850,Q9W3M6
FBpp0085607,A1ZBU4
FBpp0076578,Q961J8
FBpp0076588,Q9VS55
FBpp0084918,Q27415;A0A0B4KI24
FBpp0076592,Q9VS50;H1UUH1
FBpp0076608,Q9VS02
FBpp0305294,Q9VRZ6
FBpp0076609,Q9VS05
FBpp0083486,P22809;Q53YH4
FBpp0078512,Q9I7P3
FBpp0288481,Q9VII8
FBpp0077718,Q9VPP9
FBpp0085718,A1ZBK9
FBpp0087297,A1Z8E9
FBpp0306032,M9PE27
FBpp0076657,Q9VRY7
FBpp0291497,Q7K2W6
FBpp0079088,Q9VM10
FBpp0089042,Q86B61;X2JIW9
FBpp0076677,Q9V3L1;E1JID8
FBpp0076685,Q9VRX7
FBpp0083854,Q9VCI0
FBpp0079232,Q9VLP6
FBpp0079751,Q8SX32
FBpp0076748,Q9VRS6
FBpp0080140,Q9V3A0
FBpp0087224,C0HKA2;C0HKA3;C0HKA4
FBpp0076755,Q9VRT5
FBpp0292746,A0A0B4JDD6
FBpp0079211,Q9VLR5;A0A1B2AJ64
FBpp0076762,P29774
FBpp0077739,A8E758;P29776
FBpp0076777,Q9VRS0
FBpp0083859,Q9VCI7
FBpp0077232,Q8SZI8
FBpp0077229,Q8IQ04
FBpp0076790,Q94918
FBpp0079313,P42287
FBpp0076806,Q9VRP5
FBpp0086208,A1ZAM7
FBpp0100158,Q7JV41
FBpp0289359,Q9V4M2
FBpp0086069,Q8MQK4
FBpp0087680,Q7KND8
FBpp0078730,Q9VMQ4
FBpp0086591,Q7KK96
FBpp0076822,Q9VRP9;X2JGB3
FBpp0082507,Q9VFC0
FBpp0304793,Q9VM15
FBpp0081882,Q9VGP6
FBpp0080508,Q9VJF6
FBpp0081902,Q9VGJ3
FBpp0076882,Q9VRJ4
FBpp0301156,Q9VWD6;M9NHD5
FBpp0076884,Q9VRJ8
FBpp0076891,Q9VRG8
FBpp0305307,Q9VK90
FBpp0076894,P54353
FBpp0085842,Q7K3D4
FBpp0297155,A0A0B4K7C5
FBpp0076897,P42207;Q540V5
FBpp0087869,P40797
FBpp0083352,P54359
FBpp0076915,Q9VRI1
FBpp0080043,Q9VK00
FBpp0076931,Q9VRG1
FBpp0076949,Q9VRF6
FBpp0076948,Q9VRF5
FBpp0076932,Q9VRC9
FBpp0271877,Q9VH33
FBpp0077492,Q9VQ62
FBpp0089085,Q7KSG0
FBpp0076940,Q9VRE6
FBpp0111566,A8JQY3
FBpp0076942,Q9VRF3
FBpp0076952,Q9VRE9
FBpp0076961,Q9VRD3
FBpp0082311,Q9V3X1
FBpp0088172,Q9V4E6
FBpp0297145,Q7JY99
FBpp0086442,Q7K569
FBpp0076989,Q9VR84
FBpp0297617,Q9VR83
FBpp0303852,Q9VQZ5
FBpp0305425,Q8IQ91
FBpp0081672,Q9VH23
FBpp0077044,Q2PDW6
FBpp0088260,Q9V4A1
FBpp0084912,Q9VAC8
FBpp0077055,Q9VR64
FBpp0290580,M9PDD5;Q9VK41
FBpp0082624,Q9VF41
FBpp0080628,Q9VJ72
FBpp0088344,Q9V3D5
FBpp0077070,Q9VR19
FBpp0077114,Q9VR17
FBpp0077377,Q9VQD6
FBpp0077075,Q9VR28
FBpp0077078,Q9VR36
FBpp0077084,Q9VR49
FBpp0078630,Q24173
FBpp0077110,Q9VR24
FBpp0077133,Q9VR06
FBpp0077134,Q9VR09
FBpp0086073,Q95RV3
FBpp0077147,Q9Y165
FBpp0084411,Q8IMR4
FBpp0290362,E1JI84;Q8IQC1
FBpp0077157,Q9VQX0
FBpp0305661,M9PH32
FBpp0077160,Q9VQX8
FBpp0077173,Q95TP0
FBpp0085690,A1ZBM2
FBpp0085327,A1Z6J5
FBpp0077188,Q961V5
FBpp0077189,P32031;H5V8D4
FBpp0077195,Q9VQW5
FBpp0303888,B7Z016
FBpp0302901,Q4QPR8
FBpp0288393,Q9VZ07
FBpp0303935,M9PEW1
FBpp0290169,Q2PDX2
FBpp0077235,Q9VQT8
FBpp0080763,Q9VIX7
FBpp0077247,Q9VQS7
FBpp0087732,Q9V4Z9
FBpp0084615,Q9VAZ1
FBpp0084540,Q9VB43
FBpp0077251,Q9VQR8
FBpp0077258,Q9VQR3
FBpp0077266,Q9VQN1
FBpp0077276,Q9VQP5
FBpp0077277,Q9VQQ0
FBpp0077292,Q0E8U2
FBpp0077304,Q9VQH5
FBpp0087035,A1Z8Z7
FBpp0080413,O61722
FBpp0078483,Q9VN77
FBpp0077332,Q9VQK3
FBpp0077337,Q9VQK9
FBpp0084788,Q9VAQ8
FBpp0077340,Q8IPZ3
FBpp0077775,Q9VPK4
FBpp0078844,H0RNC9;Q9VMH7
FBpp0077399,Q9VQG0
FBpp0077400,Q9VQG2;M9PCE6
FBpp0088783,Q86BE9;A0A0B4LFM5
FBpp0291079,Q9VC27;E1JIV8
FBpp0291082,A1ZAF6
FBpp0077410,P21521
FBpp0099902,E2QCZ0
FBpp0290542,E1JIS7
FBpp0081097,Q9U6P7
FBpp0305896,Q9W525
FBpp0290013,E1JJ32
FBpp0290833,Q24211;A4V4W0
FBpp0077416,Q9VQG1
FBpp0079550,Q9VL28
FBpp0085443,Q9V9C8
FBpp0077444,Q8SXK0
FBpp0077873,Q9VPD5
FBpp0083029,Q9VEB4
FBpp0099810,Q59DQ2
FBpp0089409,Q86NV3
FBpp0079110,Q9VLX3
FBpp0086731,A1Z9K4
FBpp0077480,Q9VQA3
FBpp0305613,Q8IPA4
FBpp0077489,Q9VQ57;M9PBP5
FBpp0077491,Q9VQ60
FBpp0079547,Q9VL24
FBpp0085084,Q9VA41
FBpp0081654,Q9VH31
FBpp0086263,O18408
FBpp0087930,A1Z777
FBpp0291175,P49258;A0A1B2AJ49
FBpp0085195,Q9V9U7
FBpp0077504,Q9VQ79
FBpp0087120,Q7JXB9
FBpp0077508,Q9VQ91
FBpp0079754,O76922
FBpp0087092,Q7K175
FBpp0077522,Q01842;M9PC88
FBpp0085834,Q7K119
FBpp0081507,Q9VHE4
FBpp0290922,E1JIZ4
FBpp0087351,Q7JZB1
FBpp0297097,A1Z9F8
FBpp0087646,Q6NNB2
FBpp0289717,Q2PE14
FBpp0085878,Q7JXB5
FBpp0077577,Q9VQ36;M9PBR4
FBpp0079317,O16868;M9PCK4
FBpp0077598,Q9VQ16
FBpp0077616,Q9VPV7
FBpp0077644,Q9VPY3
FBpp0077658,P42519;A4UZY2
FBpp0077669,Q9VPS9
FBpp0081206,Q9I7L3
FBpp0292841,Q4V608
FBpp0293879,Q9V9Y6
FBpp0292842,A0A0B4JDE7
FBpp0077671,M9PAZ2
FBpp0086820,Q7K284
FBpp0077697,Q8IPW1
FBpp0077702,Q9VPU0
FBpp0081012,Q9VID5
FBpp0077712,Q86B58
FBpp0077713,Q06453
FBpp0083510,Q7KS72
FBpp0085502,Q7JQT8
FBpp0112171,Q9VDD7
FBpp0078450,Q9VNA3
FBpp0112280,A8DYK1
FBpp0111486,Q9VYE6
FBpp0079465,Q9VL83
FBpp0077749,Q9VPP7
FBpp0078317,Q9VNI4
FBpp0086901,Q7JWR4
FBpp0087959,Q7JY33
FBpp0080071,Q9VK35
FBpp0084655,Q9VAW1
FBpp0077799,Q9VPM1
FBpp0077806,Q9VPK7
FBpp0082297,Q9VFR1
FBpp0077839,Q9VPH4
FBpp0077983,Q9VP86
FBpp0077841,Q9VPH0
FBpp0081680,Q9VH32
FBpp0087226,P52905
FBpp0077868,Q9VPD2
FBpp0084214,Q9VBR0
FBpp0080213,Q9V3F3
FBpp0077874,Q9VPD6
FBpp0077878,Q9VPE3
FBpp0081847,Q9VGS1
FBpp0077898,Q9VPH1
FBpp0084507,P48607
FBpp0110277,Q9VM47
FBpp0077912,Q8IPU3
FBpp0290527,Q9VN75
FBpp0088085,A1Z6X6
FBpp0077925,Q24342
FBpp0080233,Q9VJR9
FBpp0083732,Q8IMZ6
FBpp0080581,Q8T403
FBpp0077932,Q9Y1P6
FBpp0078964,Q05201
FBpp0077941,P10734
FBpp0305365,P07247;B5RIE4
FBpp0078591,Q9VN10
FBpp0081431,P05084
FBpp0081168,P09081
FBpp0087478,P06602;F9W320
FBpp0077950,Q9VP78
FBpp0303078,Q9VFJ3;A0A0B4KG52
FBpp0083356,Q86BR8
FBpp0086700,A1Z9N0
FBpp0077991,Q9VP95
FBpp0087560,A1Z7Z6
FBpp0087559,Q7JY62
FBpp0292065,A0A0B4JCT2
FBpp0080342,Q9VJN9
FBpp0077992,Q9VP57
FBpp0078013,Q9VP22;M9PG50
FBpp0084254,Q9VBQ3
FBpp0088120,A1Z6W5
FBpp0078038,Q9VP20
FBpp0086938,P92189
FBpp0083911,Q9VCG6
FBpp0087368,Q7K0T7
FBpp0303033,Q24459;A0A0B4KEZ1
FBpp0078583,A0A126GUP4;Q9VN27
FBpp0078077,Q9VP04;A0A1B2AK17
FBpp0081325,Q9VHS6
FBpp0300818,M9NE97
FBpp0290166,E1JH26
FBpp0078088,Q9VNY6
FBpp0078106,Q9VNY5
FBpp0086151,Q6NMX2
FBpp0078089,Q9VNY3
FBpp0082672,Q9VF00
FBpp0305310,Q9VKZ0
FBpp0078102,Q9VNX7
FBpp0078104,Q9VNY2
FBpp0291385,O76892
FBpp0086244,A1ZAH3
FBpp0111987,A8DYB7
FBpp0079217,Q9VLQ0
FBpp0078138,Q9VNW1
FBpp0085929,Q7K2X1
FBpp0078144,Q9VNV3
FBpp0082916,Q9VEG8
FBpp0084312,Q9VBK9
FBpp0078765,Q9Y103;X2J8R0
FBpp0078206,Q9VNP7
FBpp0290531,E1JHQ6
FBpp0078219,Q86BS3
FBpp0078245,Q9XZ15
FBpp0078255,Q9VNN6
FBpp0081205,Q9VI07
FBpp0078256,Q9VNN7
FBpp0300611,A0A0B4K6G0
FBpp0081204,Q9VI06
FBpp0078253,Q8IPR5
FBpp0078251,Q9VNN2
FBpp0078264,Q9VNM5
FBpp0291511,Q9VNN3
FBpp0078254,Q9VNN5
FBpp0303323,Q9VA75
FBpp0088037,A1Z6X0
FBpp0113055,Q7KVF3
FBpp0078260,Q9VNP0
FBpp0078272,Q9VNK6
FBpp0078471,Q9VN86
FBpp0078287,Q9VNJ0
FBpp0083780,Q9VCP1;H0RNC3
FBpp0078289,Q9I7P6
FBpp0082699,Q9VF15
FBpp0078301,P19109
FBpp0289548,E1JJ83
FBpp0082786,Q9VES1;A0A0B4KG41
FBpp0078328,Q9VNB7
FBpp0297123,Q9VP73
FBpp0302877,Q9W5T4
FBpp0300931,Q9XYZ4
FBpp0088003,A1Z739
FBpp0083936,Q9VCC4
